,Title,BodyPart,Equipment,Level,url
643,Weighted Ball Side Bend,Abdominals,Exercise Ball,Beginner,https://www.youtube.com/watch?v=4JyBXueF4p4
644,Swiss Ball Ab Roll-Out,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=fe8fykZwGsw
645,Exercise Ball Cable Crunch - Gethin Variation,Abdominals,Cable,Intermediate,https://www.youtube.com/watch?v=vsAPBAg0fb0
646,Exercise ball squat and twist,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=KBqZJkH8LkY
647,Swiss Ball V-Up With Foot Pass,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=bCjngaRjXJo
648,Exercise ball pike,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=eFcjeQ9tuEQ
649,Exercise ball bird dog,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=KU3-AebCT04
650,Exercise ball superman,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=0d5N8UreHq8
651,BOSU cross-body crunch,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=ap-wgeuD9aU
652,Exercise Ball Knee Tuck - Gethin Varation,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=uziCa5Bovs8
653,Alternating Exercise Ball Knee Tucks - Gethin Variation,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=hwQ-aImShJ4
654,AM Ball Crunch,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=r1QTuC2yYDI
655,30 Bosu Cable Reverse Crunch,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=7z7PUxs6hC4
656,BOSU knee tuck,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=2UJXOUEH_YI
657,30 Side Plank On Ball,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=gRzfrx_rS0c
658,Hanging exercise ball leg raise,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=RuIdJSVTKO4
659,Taylor Exercise Ball Stir-The-Pot,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=FpH1C25VyXE
660,FYR2 Air Ball,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=XnGptDYBRPs
661,Feet-elevated plank on ball,Abdominals,Exercise Ball,Intermediate,https://www.youtube.com/watch?v=r5Sm5A9mSNw
662,Band Hip Adductions,Adductors,Bands,Beginner,https://www.youtube.com/watch?v=Vce3tIYpzhc
663,Lateral Band Walk,Abductors,Bands,Intermediate,https://www.youtube.com/watch?v=855BmSh1q_Y
664,FYR2 Standing Banded Leg Abduction,Abductors,Bands,Intermediate,https://www.youtube.com/watch?v=Z4qExGcRhtg
665,Iliotibial band SMR,Abductors,Foam Roll,Intermediate,https://www.youtube.com/watch?v=asigNf1sh-k
666,Adductor SMR,Adductors,Foam Roll,Beginner,https://www.youtube.com/watch?v=sS16PXBnq5M
667,Lying Bent Leg Groin,Adductors,Other,Beginner,https://www.youtube.com/watch?v=q0g2sf6MJlY
668,Lateral box jump,Adductors,Other,Intermediate,https://www.youtube.com/watch?v=kJqEVtWkYHo
669,Thigh adductor,Adductors,Machine,Intermediate,https://www.youtube.com/watch?v=OFNvMC7gmfE
670,Thigh abductor,Abductors,Machine,Intermediate,https://www.youtube.com/watch?v=OFNvMC7gmfE
671,Standing Hip Circles,Abductors,Body Only,Beginner,https://www.youtube.com/watch?v=-XmUQj7MQ60
672,Groiners,Adductors,Body Only,Beginner,https://www.youtube.com/watch?v=RSMWpaY_iaQ
673,Fire Hydrant,Abductors,Body Only,Beginner,https://www.youtube.com/watch?v=FJiTqAiP6HM
674,Windmills,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=QRPNiDYwWGQ
675,Side Leg Raises,Adductors,Body Only,Beginner,https://www.youtube.com/watch?v=eELxVoey3-Q
676,Lateral hop,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=bqbZqxqs8tY
677,Monster Walk,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=dgbhiejP7oI
678,Side Lying Groin Stretch,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=YANA2VJeJRY
679,IT Band and Glute Stretch,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=8p74-SWPtwM
680,Single-leg lying cross-over stretch,Abductors,Body Only,Beginner,https://www.youtube.com/watch?v=YOaK6WMzqBY
681,Carioca quick step,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=bRSrS9UMo-o
682,Standing hip circle,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=-XmUQj7MQ60
683,Lateral cone hop,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=RM8kqyCysMU
684,Side-To-Side Adductor Stretch,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=BzAVOa8sEPc
685,Dynamic pigeon stretch,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=XoCvCm11fmY
686,Cross-over jack,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=RRlY1vWLS0o
687,Traveling thigh killa,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=AtNM0xCNvug
688,FYR Thigh Killa,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=NdYi2KLQPEo
689,HM Straddle Stretch,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=fjKT1VPJh6I
690,HM Right Leg Swing,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=2Ng8ugrDFbg
691,HM Right Side-Kick,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=OkLSVs0jNu8
692,HM Frog Stretch,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=dUuZLrUOmhU
693,HM Kick-Out,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=kBP5Xl2AUNM
694,HM Left Leg Swing,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=U_AR9ZaMetg
695,UNS Foam Roll Adductor,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=kRRebSYZQ_Q
696,MetaBurn Groiner,Abductors,Body Only,Intermediate,https://www.youtube.com/watch?v=3GpzM2BKKQM
697,Side-lying leg adduction scissor,Adductors,Body Only,Intermediate,https://www.youtube.com/watch?v=oeUdVCr76oM
698,Groin and Back Stretch,Adductors,None,Beginner,https://www.youtube.com/watch?v=gu9qmCcifhg
699,Adductor/Groin,Adductors,None,Beginner,https://www.youtube.com/watch?v=T0udy4rQwwU
700,Incline dumbbell biceps curl,Biceps,Bands,Intermediate,https://www.youtube.com/watch?v=soxrZlIl35U
701,Banded biceps curl in squat position,Biceps,Bands,Intermediate,https://www.youtube.com/watch?v=XEA7ZfzXOH4
702,Banded Hammer Press - Gethin Variation,Biceps,Bands,Intermediate,https://www.youtube.com/watch?v=z9QgZhC2zj8
703,Band standing concentration curl,Biceps,Bands,Intermediate,https://www.youtube.com/watch?v=uej9usJAIUw
704,Brachialis SMR,Biceps,Foam Roll,Beginner,https://www.youtube.com/watch?v=L6TNPiiOvv0
705,Wide-grip barbell curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=jnfveKq1i3E
706,EZ-bar spider curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=-4RNtxT0LwM
707,Barbell Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=kwG2ipFRgfo
708,Close-grip EZ-bar curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=o74HeVd6BIw
709,Preacher Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=fIWP-FRFNU0
710,Barbell Curls Lying Against An Incline,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=MmGjEVLO4kY
711,Seated Close-Grip Concentration Barbell Curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=iynnTu_mPw8
712,Close-grip barbell curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=vSupPQiBkeY
713,Drag curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=Bhr0yZRNYQs
714,Reverse-grip barbell curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=nRgxYX2Ve9w
715,Lying High Bench Barbell Curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=zvNG-dCVKaY
716,Seated wide-grip curl to close-grip curl,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=5-Ws5bDpFd4
717,Seated Straigh-Bar Curl Superset,Biceps,Barbell,Beginner,https://www.youtube.com/watch?v=dBogBAjK6rk
718,Dave Draper Forehead Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=f6zA2hSk57Q
719,Reverse-grip EZ-bar curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=nRgxYX2Ve9w
720,EZ-Bar Spider Curl - Gethin Variation,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=B1fVN5zOit4
721,Barbell curl-,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=kwG2ipFRgfo
722,Paul Carter Barbell Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=TbM0b6mlTyE
723,Standing band biceps curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=PXLF19Oqe3M
724,Close-Grip EZ-Bar Curl - Gethin Variation,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=o74HeVd6BIw
725,Seated Barbell Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=EGO6IVR3J2U
726,AM Standing Barbell Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=kwG2ipFRgfo
727,EZ-bar preacher curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=Gydpcouclx8
728,30 Arms Standing Barbell Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=kwG2ipFRgfo
729,30 Arms Incline Biceps Curl,Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=soxrZlIl35U
730,"Bicep Curls ""21s""",Biceps,Barbell,Intermediate,https://www.youtube.com/watch?v=35GQ5NoH3fs
731,Incline Hammer Curls,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=cbRSu8Ws_hs
732,Hammer Curls,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
733,Biceps curl to shoulder press,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=22dN1hdBqk0
734,Concentration curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=0AUGkch3tzc
735,Flexor Incline Dumbbell Curls,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=9nQTmJbjirM
736,Dumbbell Bicep Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ykJmrZ5v0Oo
737,Cross-body hammer curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=On2eca-C00E
738,Dumbbell Alternate Bicep Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=sAq_ocpRh_I
739,Single-arm dumbbell preacher curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=2hmQRh6ZF4o
740,Alternate Incline Dumbbell Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=soxrZlIl35U
741,Standing concentration curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=bbFFdxcAYiw
742,Alternating incline dumbbell biceps curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=soxrZlIl35U
743,Alternate Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=zC3nLlEvin4
744,Seated dumbbell biceps curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=BsULGO70tcU
745,Preacher Hammer Dumbbell Curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=SkoregZVmv4
746,Dumbbell preacher curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=vngli9UR6Hw
747,Lying Supine Dumbbell Curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=a1Ec1s4Hsro
748,Standing Dumbbell Reverse Curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=uiH-2J85mzI
749,Palms-out incline biceps curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=uZ7JZ8Lx51s
750,Straight-arm plank with biceps curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=bglYQfQuEIY
751,Face-down incline dumbbell biceps curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=wx05v_ga-pA
752,Seated Dumbbell Inner Biceps Curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=-4ksk48RSTk
753,Standing Inner-Biceps Curl,Biceps,Dumbbell,Beginner,https://www.youtube.com/watch?v=F95ps05kwWk
754,Seated hammer curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WdssQ4YuUSA
755,Paul Carter Incline Dumbbell Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ZQcicmpCWSM
756,Paul Carter Concentration Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=mRjT-NMe8Eg
757,FYR Dumbbell Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ykJmrZ5v0Oo
758,Dumbbell biceps curl to upright row,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=gsEyeP6fnAk
759,FYR Dumbbell Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=zC3nLlEvin4
760,Dumbbell overhead hold with single-arm curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=mXKFXCuJTs0
761,FYR Kneeling Biceps,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=XfCrW8HNGl0
762,Lunge hold dumbbell curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=L8PJQlkstkU
763,FYR Dumbbell Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ykJmrZ5v0Oo
764,Alternating dumbbell snatch,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=zVptpUTqUUg
765,TBS Incline Dumbbell Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=soxrZlIl35U
766,TBS Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
767,Reverse-grip dumbbell curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=rV2asdIdXF0
768,Incline Dumbbell Curl - Gethin Variation,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=MVSccftvAQw
769,Hammer curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
770,Seated Dumbbell Curl - Gethin Variation,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=bseO_3tlAMI
771,Dumbbell Hammer Curl - Gethin Variation,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=rPIUC0wTsik
772,Single-arm seated dumbbell curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=0AUGkch3tzc
773,Lying Cable Curl - Gethin Variation,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=Xth2b4Sn_i8
774,Dumbbell biceps curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ykJmrZ5v0Oo
775,Seated Biceps Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WdssQ4YuUSA
776,HM Alternating Reverse Lunge With Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=pV5a_7jqTmM
777,AM Hammer Curls,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
778,AM Seated Hammer Curls,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WdssQ4YuUSA
779,Seated alternating biceps curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=BsULGO70tcU
780,Alternating hammer curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WGTCVgCqLqM
781,Alternating biceps curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=sAq_ocpRh_I
782,Holman Slow Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=jjnJHhzZUUM
783,Holman Biceps Curl to Chest Punch,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=WD3FvnZpVig
784,Holman Right Arm Heavy Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=u_IAmWXkZ1A
785,Holman Left Arm Heavy Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=xTqDoxcmq-U
786,Holman Alternating Front Lunge Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=oTCI3LqAADU
787,Holman Weighted Double-Time Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=JyV7mUFSpXs
788,Holman Heavy Right Arm Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=u_IAmWXkZ1A
789,Holman Heavy Left Arm Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=JyV7mUFSpXs
790,MetaBurn Dumbbell Drag Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=39g-aylrjCQ
791,MetaBurn Hammer Curl to Overhead Press,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=FNe0X-yf9gA
792,MetaBurn Biceps Curl To Lateral Raise,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=8Q9QvuwTTV0
793,FYR2 Alternating Dumbbell Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=sAq_ocpRh_I
794,FYR2 Pulse Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=803JIAWBj_c
795,FYR2 Seesaw Dumbbell Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=cGJzorAkdjI
796,FYR2 Single-Dumbbell Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ZLjVJZbqxOg
797,FYR2 Dumbbell Curl-Row Complex,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=JMT4HmbJadQ
798,30 Arms Standing Dumbbell Hammer Curl 21s,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
799,30 Arms Standing Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=K59aLtJH0ok
800,30 Arms Standing Alternating Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
801,30 Arms Standing Alternating Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=8d2we4UqOSs
802,30 Arms Single-Arm Hammer Preacher Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=V4ch-oCavhs
803,30 Arms Single-Arm Dumbbell Preacher Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=2hmQRh6ZF4o
804,30 Arms Seated Dumbbell Concentration Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=0AUGkch3tzc
805,30 Arms Seated Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=Ngk67YtHRb8
806,30 Arms Seated Alternating Biceps Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=Ngk67YtHRb8
807,30 Arms Incline Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=cbRSu8Ws_hs
808,30 Arms Incline Dumbbell Triceps Extension,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=ZdJLCkmNvo0
809,30 Arms Hammer Curl,Biceps,Dumbbell,Intermediate,https://www.youtube.com/watch?v=TwD-YGVP4Bk
810,Reverse Plate Curls,Biceps,Other,Beginner,https://www.youtube.com/watch?v=eNjUBRTgfYU
811,Standing Biceps Stretch,Biceps,Other,Beginner,https://www.youtube.com/watch?v=QY4gCIYbGQk
812,Suspended Curl,Biceps,Other,Beginner,https://www.youtube.com/watch?v=Mjsws0TEZSE
813,Plate hammer curl,Biceps,Other,Beginner,https://www.youtube.com/watch?v=1SEBudQXTjA
814,Barbell spider curl,Biceps,Other,Intermediate,https://www.youtube.com/watch?v=-4RNtxT0LwM
815,Barbell forehead curl,Biceps,Other,Intermediate,https://www.youtube.com/watch?v=NYmIt07K7EQ
816,Overhead cable curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=5_n3gVeGEqc
817,Standing One-Arm Cable Curl,Biceps,Cable,Beginner,https://www.youtube.com/watch?v=Qbk5A7lWVOE
818,Reverse Cable Curl,Biceps,Cable,Beginner,https://www.youtube.com/watch?v=HwB-DevuJjU
819,Standing Biceps Cable Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=NFzTWp2qpiE
820,Cable rope hammer curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=1Quc_tOv97I
821,Lying cable biceps curl,Biceps,Cable,Beginner,https://www.youtube.com/watch?v=khyjpRPUEB0
822,Cable rope preacher hammer curl,Biceps,Cable,Beginner,https://www.youtube.com/watch?v=keqOIZNaGbk
823,Lying Close-Grip Bar Curl On High Pulley,Biceps,Cable,Beginner,https://www.youtube.com/watch?v=76_uuVdMN10
824,Cable EZ-Bar Preacher Curl - Gethin Variation,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=Bw3lxNCAsMw
825,Squatting cable EZ-bar biceps curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=AsAVbj7puKo
826,Cable straight-bar biceps curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=840rgLSw-84
827,Standing reverse-grip cable curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=HwB-DevuJjU
828,Lying high-cable biceps curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=n9wrBT05k6Y
829,High-Pulley Cable Curl - Gethin Variation,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=hdLsY40fO6U
830,Standing High Cable Curl - Gethin Variation,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=tYlk1YhK_MM
831,High Cable Curls,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=Okl64XegSu0
832,Seated cable biceps curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=rKYlCijFGqc
833,Lying Close-Grip Bar Curl On High Pulley - Gethin Variation,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=76_uuVdMN10
834,Standing Cable Curl - Gethin Variation,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=uuKeFiq5Ojc
835,Double Arm Cable Biceps Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=lux96onG0r8
836,AM Cable Biceps Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=NFzTWp2qpiE
837,Single-arm cable biceps curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=Qbk5A7lWVOE
838,UP Cable Curl With Straight Bar,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=840rgLSw-84
839,30 Arms Cable Rope Hammer Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=_tg_GRzZiO4
840,30 Arms Squatting Cable Straight-Bar Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=1W1w4ens3n0
841,30 Arms High Cable Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=tYlk1YhK_MM
842,30 Arms Cable Straight-Bar Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=1W1w4ens3n0
843,30 Arms Cable Concentration Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=ebqgIOiYGEY
844,30 Arms BFR High Cable Curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=Okl64XegSu0
845,BFR cable rope hammer curl,Biceps,Cable,Intermediate,https://www.youtube.com/watch?v=1Quc_tOv97I
